source,ID1,ID2,state,decimallatitude,decimallongitude,elevationinm,day,month,year,julianday,julianday.corrected,ecoregion,climatecluster,photoperiod,Tave,PPT,PPT.sqrt
NEON,DCFS,fbb184c5-0c35-402b-a19c-58a627d786a3,0,47.204875,-99.184072,586.1,12,10,2017,284,284,NORTHERN GREAT PLAINS,3,11.19285701,12.21290323,70.19354839,8.378159009
NEON,DCFS,264ff2c2-6013-407b-8b34-e3f80f087647,0,47.204875,-99.184072,586.1,12,10,2017,284,284,NORTHERN GREAT PLAINS,3,11.19285701,12.21290323,70.19354839,8.378159009
NEON,DCFS,3a023ec4-133f-4f94-93ef-fd59ee4b10db,0,47.204875,-99.184072,586.1,12,10,2017,284,284,NORTHERN GREAT PLAINS,3,11.19285701,12.21290323,70.19354839,8.378159009
NEON,DCFS,418782ba-854e-41d2-accd-dd067265e431,0,47.120533,-99.056896,569.2,12,10,2017,284,284,NORTHERN GREAT PLAINS,3,11.19547094,12.2516129,68.74193548,8.291075653
NEON,DCFS,b1862d20-79c3-410b-bfe6-01ee15295142,0,47.120533,-99.056896,569.2,12,10,2017,284,284,NORTHERN GREAT PLAINS,3,11.19547094,12.2516129,68.74193548,8.291075653
NEON,DCFS,234b12bf-2942-43c3-8828-6508d049b355,0,47.204875,-99.184072,586.1,12,10,2017,284,284,NORTHERN GREAT PLAINS,3,11.19285701,12.21290323,70.19354839,8.378159009
NEON,DCFS,87fa8001-4c5f-4be3-b8eb-7779ad975a56,0,47.120533,-99.056896,569.2,13,10,2017,285,285,NORTHERN GREAT PLAINS,3,11.14021005,12.02258065,65.38709677,8.086228835
NEON,DCFS,22643ace-a588-4b1e-914d-34a46c081310,0,47.120533,-99.056896,569.2,13,10,2017,285,285,NORTHERN GREAT PLAINS,3,11.14021005,12.02258065,65.38709677,8.086228835
NEON,DCFS,ed497f99-84f0-4f9d-8c27-a5ad5d0e43af,1,47.120533,-99.056896,569.2,13,10,2017,285,285,NORTHERN GREAT PLAINS,3,11.14021005,12.02258065,65.38709677,8.086228835
NEON,DCFS,0252ab0a-b41c-4e24-be05-06e7259ac4d0,0,47.174408,-99.050112,496.6,13,10,2017,285,285,NORTHERN GREAT PLAINS,3,11.13843549,12.16451613,64.96774194,8.06025694
NEON,DCFS,0d859abb-05bc-4bcd-8665-cc4378097f12,0,47.120533,-99.056896,569.2,13,10,2017,285,285,NORTHERN GREAT PLAINS,3,11.14021005,12.02258065,65.38709677,8.086228835
NEON,NOGP,54ef927e-f4fe-43ec-bb80-28dc07164efb,0,46.800461,-100.914403,541,1,6,2017,151,151,NORTHERN GREAT PLAINS,3,15.55658378,13.68333333,44.8,6.693280212
NEON,NOGP,4cc287b5-fe94-4bc5-a796-d2ad3b0c31e9,1,46.788065,-100.913882,562.2,26,7,2017,206,206,NORTHERN GREAT PLAINS,3,15.19955737,22.75806452,90.4516129,9.510605286
NEON,NOGP,8b18aebf-9b3b-4d09-acd5-51a2aa0c8ebd,0,46.788065,-100.913882,562.2,26,7,2017,206,206,NORTHERN GREAT PLAINS,3,15.19955737,22.75806452,90.4516129,9.510605286
NEON,NOGP,07d10cd2-39e7-4b5f-b778-a1a71b7a3460,1,46.788065,-100.913882,562.2,26,7,2017,206,180,NORTHERN GREAT PLAINS,3,15.83469115,18.9,98,9.899494937
NEON,NOGP,44c5c873-faf8-4325-a4c3-172bfc64726f,1,46.788065,-100.913882,562.2,26,7,2017,206,206,NORTHERN GREAT PLAINS,3,15.19955737,22.75806452,90.4516129,9.510605286
NEON,NOGP,a08bf3a5-7739-4c73-bba5-c322e13a8043,1,46.788065,-100.913882,562.2,26,7,2017,206,206,NORTHERN GREAT PLAINS,3,15.19955737,22.75806452,90.4516129,9.510605286
NEON,NOGP,ddb0b12c-3a0d-4da9-92a4-3e2f25750dad,1,46.800461,-100.914403,541,27,7,2017,207,207,NORTHERN GREAT PLAINS,3,15.16330364,23.00645161,90.03225806,9.488532977
NEON,NOGP,9110b33f-1fc2-41f6-96f2-7c83392d8d84,0,46.788065,-100.913882,562.2,27,7,2017,207,207,NORTHERN GREAT PLAINS,3,15.16188663,22.90645161,90.16129032,9.495329922
NEON,NOGP,c05203a9-7cc3-4454-bee3-aad3b8472c49,1,46.788065,-100.913882,562.2,27,7,2017,207,181,NORTHERN GREAT PLAINS,3,15.82475844,19.0483871,97.70967742,9.884820556
NEON,NOGP,1eed6200-007e-4bc4-ba63-12d6d68dd513,0,46.788065,-100.913882,562.2,27,7,2017,207,207,NORTHERN GREAT PLAINS,3,15.16188663,22.90645161,90.16129032,9.495329922
NEON,NOGP,721deb70-1803-4f51-bea2-12169478d7d2,1,46.788065,-100.913882,562.2,27,7,2017,207,207,NORTHERN GREAT PLAINS,3,15.16188663,22.90645161,90.16129032,9.495329922
NEON,NOGP,55d2c151-cbc1-418c-a128-b4fec9dcee83,0,46.800461,-100.914403,541,27,7,2017,207,207,NORTHERN GREAT PLAINS,3,15.16330364,23.00645161,90.03225806,9.488532977
NEON,NOGP,00e879c5-d467-41ec-9350-9a3d309a163d,1,46.788065,-100.913882,562.2,27,7,2017,207,181,NORTHERN GREAT PLAINS,3,15.82475844,19.0483871,97.70967742,9.884820556
NEON,NOGP,16728e06-4e54-457d-b108-c1a8f2e4466b,1,46.788065,-100.913882,562.2,27,7,2017,207,181,NORTHERN GREAT PLAINS,3,15.82475844,19.0483871,97.70967742,9.884820556
NEON,NOGP,dd9e12ee-5e4c-4c84-bbac-c2fff9c7a813,0,46.788065,-100.913882,562.2,27,9,2017,269,269,NORTHERN GREAT PLAINS,3,12.03244595,15.57,67.8,8.23407554
NEON,NOGP,6a2eb06a-f75c-4cb8-8484-5bbda34974fb,1,46.788065,-100.913882,562.2,27,9,2017,269,269,NORTHERN GREAT PLAINS,3,12.03244595,15.57,67.8,8.23407554
NEON,NOGP,8a9c1b44-50a7-4551-a4fb-1b361d06ce98,1,46.788065,-100.913882,562.2,27,9,2017,269,269,NORTHERN GREAT PLAINS,3,12.03244595,15.57,67.8,8.23407554
NEON,NOGP,89489a9e-4bde-4d18-9f42-54eb82d91bb5,1,46.788065,-100.913882,562.2,27,9,2017,269,269,NORTHERN GREAT PLAINS,3,12.03244595,15.57,67.8,8.23407554
NEON,NOGP,495dd9e2-7d9e-43ca-bfd1-a30c0e18bb70,0,46.788065,-100.913882,562.2,27,9,2017,269,269,NORTHERN GREAT PLAINS,3,12.03244595,15.57,67.8,8.23407554
NEON,NOGP,6eaf7671-e006-4211-b69f-abebe739462b,1,46.788065,-100.913882,562.2,27,9,2017,269,269,NORTHERN GREAT PLAINS,3,12.03244595,15.57,67.8,8.23407554
NEON,NOGP,03022947-32a6-44d1-9d2f-61eee3a853c3,1,46.788065,-100.913882,562.2,27,9,2017,269,269,NORTHERN GREAT PLAINS,3,12.03244595,15.57,67.8,8.23407554
NEON,NOGP,1318a9e3-208e-46f0-813c-eb38d5d48882,1,46.800461,-100.914403,541,28,9,2017,270,270,NORTHERN GREAT PLAINS,3,11.97707849,15.44666667,65.2,8.074651695
NEON,NOGP,88e236da-5b19-400f-8fc1-5227a110b94d,1,46.799664,-100.91077,547.4,28,9,2017,270,270,NORTHERN GREAT PLAINS,3,11.97708125,15.44666667,65.2,8.074651695
NEON,NOGP,cce73a16-d35e-400b-a1e3-e6ff08616b41,1,46.788065,-100.913882,562.2,28,9,2017,270,270,NORTHERN GREAT PLAINS,3,11.9771214,15.44666667,65.2,8.074651695
NEON,NOGP,177ac488-352b-4983-94ef-3f5de78cd87a,1,46.788065,-100.913882,562.2,28,9,2017,270,270,NORTHERN GREAT PLAINS,3,11.9771214,15.44666667,65.2,8.074651695
NEON,NOGP,e62ebca1-eb68-4162-8e29-00729be63dc2,1,46.788065,-100.913882,562.2,28,9,2017,270,270,NORTHERN GREAT PLAINS,3,11.9771214,15.44666667,65.2,8.074651695
NEON,NOGP,c6370a46-e943-41f4-ad84-95c45d4e1029,1,46.788065,-100.913882,562.2,28,9,2017,270,270,NORTHERN GREAT PLAINS,3,11.9771214,15.44666667,65.2,8.074651695
NEON,NOGP,48426fd2-68fb-4fd5-a2f1-decd168e2f23,0,46.788065,-100.913882,562.2,28,9,2017,270,270,NORTHERN GREAT PLAINS,3,11.9771214,15.44666667,65.2,8.074651695
NEON,NOGP,b56afbf6-ad57-4c4a-b0d0-0da806ff05f4,1,46.788065,-100.913882,562.2,28,9,2017,270,270,NORTHERN GREAT PLAINS,3,11.9771214,15.44666667,65.2,8.074651695
NEON,NOGP,c75e8285-b439-4652-8de2-9ae46314644a,1,46.788065,-100.913882,562.2,28,9,2017,270,270,NORTHERN GREAT PLAINS,3,11.9771214,15.44666667,65.2,8.074651695
NEON,NOGP,98e01c0e-d4c4-4789-89ab-8d356fdb5a9e,0,46.788065,-100.913882,562.2,29,9,2017,271,271,NORTHERN GREAT PLAINS,3,11.92180033,15.32333333,62.6,7.912016178
NEON,NOGP,92cebb09-a379-4032-865f-2476537a06cd,1,46.788065,-100.913882,562.2,29,9,2017,271,271,NORTHERN GREAT PLAINS,3,11.92180033,15.32333333,62.6,7.912016178
NEON,NOGP,d47bcb33-a70a-4bf5-aefb-beecae4c592e,1,46.788065,-100.913882,562.2,29,9,2017,271,271,NORTHERN GREAT PLAINS,3,11.92180033,15.32333333,62.6,7.912016178
NEON,NOGP,f009e9f1-1e9f-4cb1-953a-e3f564611d08,1,46.788065,-100.913882,562.2,29,9,2017,271,271,NORTHERN GREAT PLAINS,3,11.92180033,15.32333333,62.6,7.912016178
NEON,NOGP,28d0d110-9996-4540-9dbc-13dd303dd4b4,1,46.788065,-100.913882,562.2,29,9,2017,271,245,NORTHERN GREAT PLAINS,3,13.34661451,18.53,130.2,11.41052146
NEON,NOGP,ce737a8f-5988-441a-aec4-db0e4d7db696,0,46.788065,-100.913882,562.2,29,9,2017,271,271,NORTHERN GREAT PLAINS,3,11.92180033,15.32333333,62.6,7.912016178
NEON,NOGP,8dc35db0-5013-4f4b-aaff-ccc2c54c373f,1,46.788065,-100.913882,562.2,29,9,2017,271,271,NORTHERN GREAT PLAINS,3,11.92180033,15.32333333,62.6,7.912016178
NEON,NOGP,52b4be59-d56d-428d-bc7f-3d44d50a3d20,1,46.799664,-100.91077,547.4,29,9,2017,271,271,NORTHERN GREAT PLAINS,3,11.92173772,15.32333333,62.6,7.912016178
NEON,WOOD,76bdc797-6db7-4b95-a76e-880f717e9581,1,47.135132,-99.232151,570.8,26,4,2017,115,89,NORTHERN GREAT PLAINS,3,12.66134786,-3.4,14,3.741657387
NEON,WOOD,5fa4590d-59e5-41ec-b72b-37864c8a46b3,0,47.145477,-99.234645,587.1,27,4,2017,116,116,NORTHERN GREAT PLAINS,3,14.1353769,4.97,63.5,7.968688725
NEON,WOOD,38b3f2b9-5403-4156-9012-55e79890c669,1,47.135132,-99.232151,570.8,27,4,2017,116,90,NORTHERN GREAT PLAINS,3,12.71773761,-3.09,15.83333333,3.979112129
NEON,WOOD,90f5305e-96cd-407a-bc5c-2a693e0322da,0,47.145477,-99.234645,587.1,28,4,2017,117,117,NORTHERN GREAT PLAINS,3,14.1867651,5.28,65.33333333,8.082903769
NEON,WOOD,e8fa7515-c5c3-4960-af8d-70bfb1c3e16e,0,47.135132,-99.232151,570.8,28,4,2017,117,117,NORTHERN GREAT PLAINS,3,14.18598037,5.28,65.33333333,8.082903769
NEON,WOOD,8263a1ff-af00-4431-a1ad-5392e8a4ee51,0,47.135132,-99.232151,570.8,28,4,2017,117,117,NORTHERN GREAT PLAINS,3,14.18598037,5.28,65.33333333,8.082903769
NEON,WOOD,825f3a1a-daa5-4d70-8ad9-48841e474797,0,47.145555,-99.226499,584.8,23,5,2017,142,142,NORTHERN GREAT PLAINS,3,15.31114145,10.87096774,59.35483871,7.704209155
NEON,WOOD,dd93a646-e1b0-4c6e-8237-48095d8809b8,0,47.145555,-99.226499,584.8,23,5,2017,142,142,NORTHERN GREAT PLAINS,3,15.31114145,10.87096774,59.35483871,7.704209155
NEON,WOOD,d0d17cd0-01f9-45ef-b444-7091cd4c4625,0,47.145477,-99.234645,587.1,23,5,2017,142,142,NORTHERN GREAT PLAINS,3,15.31113203,10.87096774,59.35483871,7.704209155
NEON,WOOD,882deae8-f26f-4213-8f41-e4fda8d78a5d,1,47.143048,-99.21261,574,23,5,2017,142,116,NORTHERN GREAT PLAINS,3,14.13519734,4.97,64.5,8.031189202
NEON,WOOD,9cc52972-31dd-454f-bdb2-d19faf3b6403,0,47.143048,-99.21261,574,23,5,2017,142,142,NORTHERN GREAT PLAINS,3,15.310839,10.87096774,59.61290323,7.720939271
NEON,WOOD,d7f55ab1-7e22-451b-9db1-62a2e43860dd,0,47.145477,-99.234645,587.1,24,5,2017,143,143,NORTHERN GREAT PLAINS,3,15.34725219,11.08709677,58.93548387,7.676944957
NEON,WOOD,c1481b1e-f01f-4490-8704-bcc00aecf496,1,47.135132,-99.232151,570.8,24,5,2017,143,143,NORTHERN GREAT PLAINS,3,15.34598859,11.16451613,58.93548387,7.676944957
NEON,WOOD,2c4d0fed-9daa-45ff-a814-aa05ae688c06,0,47.145477,-99.234645,587.1,25,5,2017,144,144,NORTHERN GREAT PLAINS,3,15.38248267,11.30322581,58.51612903,7.649583586
NEON,WOOD,bcd0d0a5-e9b8-4760-86fe-188c54aa0262,0,47.135132,-99.232151,570.8,25,5,2017,144,144,NORTHERN GREAT PLAINS,3,15.38120359,11.38387097,58.51612903,7.649583586
NEON,WOOD,52b14c02-13f5-42d3-84d5-01a041a0b05f,1,47.145477,-99.234645,587.1,25,5,2017,144,118,NORTHERN GREAT PLAINS,3,14.23780571,5.59,67.16666667,8.195527235
NEON,WOOD,bd9615ca-b12c-4fb1-bf36-3aaaaf42f736,0,47.12016,-99.239066,586.4,25,5,2017,144,144,NORTHERN GREAT PLAINS,3,15.37935349,11.38387097,58.32258065,7.636922197
NEON,WOOD,5741839c-ae34-42fc-843e-6d876a10faf9,1,47.135132,-99.232151,570.8,26,5,2017,145,145,NORTHERN GREAT PLAINS,3,15.4155049,11.60322581,58.09677419,7.622123995
NEON,WOOD,62360f85-f772-445c-8f74-d7f6f4eca06f,0,47.135132,-99.232151,570.8,26,5,2017,145,145,NORTHERN GREAT PLAINS,3,15.4155049,11.60322581,58.09677419,7.622123995
NEON,WOOD,87c63e54-f083-42e7-ae76-c5a0c517c3a0,0,47.145477,-99.234645,587.1,27,6,2017,177,177,NORTHERN GREAT PLAINS,3,15.90867251,17.82,119,10.90871211
NEON,WOOD,ca3cedc8-37ab-4422-8d7e-e808514d95f3,1,47.145477,-99.234645,587.1,27,6,2017,177,177,NORTHERN GREAT PLAINS,3,15.90867251,17.82,119,10.90871211
NEON,WOOD,1e1a90a8-b5c0-4723-aa85-39558f43bed6,1,47.143048,-99.21261,574,27,6,2017,177,151,NORTHERN GREAT PLAINS,3,15.60183183,12.79666667,58.3,7.635443668
NEON,WOOD,9e118477-af9a-4559-91eb-02755e4f5f3b,1,47.143048,-99.21261,574,27,6,2017,177,151,NORTHERN GREAT PLAINS,3,15.60183183,12.79666667,58.3,7.635443668
NEON,WOOD,e96040d9-529e-4ef2-9c3c-f7ee3c4c66b9,1,47.143048,-99.21261,574,27,6,2017,177,177,NORTHERN GREAT PLAINS,3,15.90831582,17.91,118.1,10.86738239
NEON,WOOD,d7b12f58-c0d3-4e0b-b61a-6ab38801a72e,0,47.145555,-99.226499,584.8,27,6,2017,177,177,NORTHERN GREAT PLAINS,3,15.90868396,17.82,119,10.90871211
NEON,WOOD,376ef648-79be-46b8-a771-cc5476c7a465,0,47.145555,-99.226499,584.8,27,6,2017,177,177,NORTHERN GREAT PLAINS,3,15.90868396,17.82,119,10.90871211
NEON,WOOD,57fb7707-538b-4c0a-a53c-8b2256ccf109,0,47.145555,-99.226499,584.8,27,6,2017,177,177,NORTHERN GREAT PLAINS,3,15.90868396,17.82,119,10.90871211
NEON,WOOD,1c8f5662-4dd8-4f2d-a0d5-5aa1369b6fc3,0,47.145555,-99.226499,584.8,27,6,2017,177,177,NORTHERN GREAT PLAINS,3,15.90868396,17.82,119,10.90871211
NEON,WOOD,5689ed8b-c628-4421-8903-dd2cbca7bbbe,0,47.145555,-99.226499,584.8,27,6,2017,177,177,NORTHERN GREAT PLAINS,3,15.90868396,17.82,119,10.90871211
NEON,WOOD,3a7f491b-75f2-4996-be61-8138fda5686f,1,47.145477,-99.234645,587.1,28,6,2017,178,178,NORTHERN GREAT PLAINS,3,15.90257552,18.01333333,121.3333333,11.01514109
NEON,WOOD,42519b11-b6d4-403a-981c-8a30e13349c7,1,47.145477,-99.234645,587.1,28,6,2017,178,178,NORTHERN GREAT PLAINS,3,15.90257552,18.01333333,121.3333333,11.01514109
NEON,WOOD,66a8ced7-8f6d-466d-b40c-739f9aca833e,0,47.145477,-99.234645,587.1,29,6,2017,179,179,NORTHERN GREAT PLAINS,3,15.89513754,18.20666667,123.6666667,11.12055155
NEON,WOOD,2ec0fae5-ec21-4fa2-b662-b5a37809e469,0,47.145555,-99.226499,584.8,18,7,2017,198,198,NORTHERN GREAT PLAINS,3,15.51636963,20.60645161,94.06451613,9.698686309
NEON,WOOD,80c1a1ed-ece2-4345-8b2b-5e708c2d9174,1,47.145555,-99.226499,584.8,18,7,2017,198,198,NORTHERN GREAT PLAINS,3,15.51636963,20.60645161,94.06451613,9.698686309
NEON,WOOD,d015c382-55ae-4280-acb1-36769d8ac426,1,47.145555,-99.226499,584.8,18,7,2017,198,198,NORTHERN GREAT PLAINS,3,15.51636963,20.60645161,94.06451613,9.698686309
NEON,WOOD,e1b22832-4b4e-4b23-9a10-b4ff49553175,1,47.143048,-99.21261,574,18,7,2017,198,198,NORTHERN GREAT PLAINS,3,15.51604519,20.6483871,93.06451613,9.646995187
NEON,WOOD,00ee090b-93a2-4e5f-8f34-6b557b0a3a0f,0,47.145555,-99.226499,584.8,18,7,2017,198,198,NORTHERN GREAT PLAINS,3,15.51636963,20.60645161,94.06451613,9.698686309
NEON,WOOD,d0917130-5c7d-4ae0-a260-1ce7116b2d45,1,47.145555,-99.226499,584.8,18,7,2017,198,198,NORTHERN GREAT PLAINS,3,15.51636963,20.60645161,94.06451613,9.698686309
NEON,WOOD,569f794b-409e-40f3-ba44-dafdc0343503,1,47.145555,-99.226499,584.8,18,7,2017,198,198,NORTHERN GREAT PLAINS,3,15.51636963,20.60645161,94.06451613,9.698686309
NEON,WOOD,5eca7771-d4c9-45dd-bff0-b79da98445e7,1,47.143048,-99.21261,574,18,7,2017,198,172,NORTHERN GREAT PLAINS,3,15.91850009,16.92666667,106.6,10.3247276
NEON,WOOD,0ad8500b-5904-452e-8548-b22985745c7c,1,47.145477,-99.234645,587.1,18,7,2017,198,198,NORTHERN GREAT PLAINS,3,15.51635953,20.60645161,94.06451613,9.698686309
NEON,WOOD,b1912dd2-f23b-49a5-87a0-d6ad6ba3578a,1,47.135132,-99.232151,570.8,19,7,2017,199,199,NORTHERN GREAT PLAINS,3,15.48387446,20.76774194,92.29032258,9.606785237
NEON,WOOD,ae7010ca-1532-4406-9d8f-f9515b481d12,1,47.135132,-99.232151,570.8,19,7,2017,199,199,NORTHERN GREAT PLAINS,3,15.48387446,20.76774194,92.29032258,9.606785237
NEON,WOOD,9f5e3b89-a5b9-4a6c-bc9c-67704e89a274,0,47.145477,-99.234645,587.1,19,7,2017,199,199,NORTHERN GREAT PLAINS,3,15.48519905,20.72903226,92.29032258,9.606785237
NEON,WOOD,4502eefb-6d31-4e3a-912f-b9972be150ec,1,47.135132,-99.232151,570.8,20,7,2017,200,200,NORTHERN GREAT PLAINS,3,15.45175907,20.88709677,90.51612903,9.513996481
NEON,WOOD,6a98219c-c202-4951-9b30-1d6549e39b28,0,47.12016,-99.239066,586.4,20,7,2017,200,200,NORTHERN GREAT PLAINS,3,15.44986384,20.88709677,91.80645161,9.581568327
NEON,WOOD,456c2c04-1b77-45b0-8a15-6164179a1c78,1,47.12016,-99.239066,586.4,20,7,2017,200,200,NORTHERN GREAT PLAINS,3,15.44986384,20.88709677,91.80645161,9.581568327
NEON,WOOD,cc2290fc-4a11-4476-8e21-62ae38946778,1,47.145477,-99.234645,587.1,20,7,2017,200,200,NORTHERN GREAT PLAINS,3,15.45306936,20.8516129,90.51612903,9.513996481
NEON,WOOD,5cc88743-de67-4b1b-ab52-66504055001e,0,47.145477,-99.234645,587.1,20,7,2017,200,200,NORTHERN GREAT PLAINS,3,15.45306936,20.8516129,90.51612903,9.513996481
NEON,WOOD,719956d9-d75d-4fe2-b4b9-f74fb15aa3a1,1,47.135132,-99.232151,570.8,21,7,2017,201,201,NORTHERN GREAT PLAINS,3,15.41869893,21.00645161,88.74193548,9.420293811
NEON,WOOD,b556fc0f-c6e1-4277-8740-04cd1fd28fa7,1,47.135132,-99.232151,570.8,21,7,2017,201,201,NORTHERN GREAT PLAINS,3,15.41869893,21.00645161,88.74193548,9.420293811
NEON,WOOD,b17b2a22-ad22-4ae6-8ee6-384d5caa38d6,1,47.135132,-99.232151,570.8,21,7,2017,201,201,NORTHERN GREAT PLAINS,3,15.41869893,21.00645161,88.74193548,9.420293811
NEON,WOOD,d25f47e7-9ef6-4895-901c-de21975b4398,1,47.145477,-99.234645,587.1,22,8,2017,233,233,NORTHERN GREAT PLAINS,3,14.00043438,19.71612903,110.0322581,10.48962621
NEON,WOOD,eb388002-9051-462a-b0cd-6b9b88c1aa82,1,47.143048,-99.21261,574,22,8,2017,233,207,NORTHERN GREAT PLAINS,3,15.20277595,21.72258065,77.09677419,8.780476877
NEON,WOOD,b42006cb-e397-4df9-9f90-ad0a8f5ea91a,1,47.143048,-99.21261,574,22,8,2017,233,207,NORTHERN GREAT PLAINS,3,15.20277595,21.72258065,77.09677419,8.780476877
NEON,WOOD,5b0e732e-8958-47ad-951d-da18afa12c05,1,47.143048,-99.21261,574,22,8,2017,233,207,NORTHERN GREAT PLAINS,3,15.20277595,21.72258065,77.09677419,8.780476877
NEON,WOOD,c0b87d22-5b1f-4e59-b44f-edc6ab942414,1,47.145555,-99.226499,584.8,22,8,2017,233,233,NORTHERN GREAT PLAINS,3,14.00043975,19.64516129,110.0322581,10.48962621
NEON,WOOD,8c5e7e6e-86c5-45cf-8470-b37eb0ed494c,1,47.145555,-99.226499,584.8,22,8,2017,233,233,NORTHERN GREAT PLAINS,3,14.00043975,19.64516129,110.0322581,10.48962621
NEON,WOOD,3bb1956e-1fa5-4edd-b839-38d359016f7b,1,47.143048,-99.21261,574,22,8,2017,233,233,NORTHERN GREAT PLAINS,3,14.00026712,19.64516129,109.0322581,10.44185128
NEON,WOOD,e26e9739-18a9-48d0-a0b0-511431b23a3d,1,47.135132,-99.232151,570.8,23,8,2017,234,234,NORTHERN GREAT PLAINS,3,13.94787141,19.60322581,111.0645161,10.53871511
NEON,WOOD,142f6876-c32e-4037-8fdc-bec8aeb4c666,1,47.145477,-99.234645,587.1,23,8,2017,234,234,NORTHERN GREAT PLAINS,3,13.94856368,19.60322581,111.8064516,10.57385699
NEON,WOOD,36cb9ac5-339f-4eba-a2dc-2c48ebf17659,0,47.135132,-99.232151,570.8,24,8,2017,235,235,NORTHERN GREAT PLAINS,3,13.89575175,19.49032258,112.8064516,10.62103816
NEON,WOOD,b7d97b64-44b7-4ee4-8035-9a48ecc3e41e,1,47.135132,-99.232151,570.8,24,8,2017,235,235,NORTHERN GREAT PLAINS,3,13.89575175,19.49032258,112.8064516,10.62103816
NEON,WOOD,987b5158-07f8-4c79-b42a-caf9b023d193,0,47.135132,-99.232151,570.8,24,8,2017,235,235,NORTHERN GREAT PLAINS,3,13.89575175,19.49032258,112.8064516,10.62103816
NEON,WOOD,fe58f2c4-9b50-4a89-8cdc-cbcd90082fca,1,47.12016,-99.239066,586.4,25,8,2017,236,236,NORTHERN GREAT PLAINS,3,13.84243217,19.37741935,114.9354839,10.72079679
NEON,WOOD,b2c4c39a-4fdb-4741-a422-6e156b15e5e9,1,47.12016,-99.239066,586.4,25,8,2017,236,210,NORTHERN GREAT PLAINS,3,15.08097981,22.08064516,74.70967742,8.643476003
NEON,WOOD,ef78fc34-b308-49a6-98c2-81182dbaf3f8,0,47.135132,-99.232151,570.8,25,8,2017,236,236,NORTHERN GREAT PLAINS,3,13.84337554,19.37741935,114.5483871,10.70272802
NEON,WOOD,9da98167-7deb-47e8-a64a-72f7507a2f35,1,47.135132,-99.232151,570.8,25,8,2017,236,236,NORTHERN GREAT PLAINS,3,13.84337554,19.37741935,114.5483871,10.70272802
NEON,WOOD,fb316652-4103-4f78-9059-9856574f4b78,1,47.135132,-99.232151,570.8,25,8,2017,236,236,NORTHERN GREAT PLAINS,3,13.84337554,19.37741935,114.5483871,10.70272802
NEON,WOOD,a7b96aef-5d11-4612-b132-a1aee79dc411,1,47.143048,-99.21261,574,19,9,2017,261,235,NORTHERN GREAT PLAINS,3,13.89626611,19.41290323,112.5806452,10.61040269
NEON,WOOD,5c07c542-434a-43c1-9dec-d976d7bc54e9,0,47.143048,-99.21261,574,19,9,2017,261,261,NORTHERN GREAT PLAINS,3,12.47949294,16.32,117.4,10.83512806
NEON,WOOD,dd538688-0ceb-4824-b8a2-991085f0c355,0,47.143048,-99.21261,574,19,9,2017,261,261,NORTHERN GREAT PLAINS,3,12.47949294,16.32,117.4,10.83512806
NEON,WOOD,73c6ce68-69e4-4da9-9aee-75523ebde34b,0,47.143048,-99.21261,574,19,9,2017,261,261,NORTHERN GREAT PLAINS,3,12.47949294,16.32,117.4,10.83512806
NEON,WOOD,7cb624cf-a8bd-4442-b43e-4fb598281a28,0,47.143048,-99.21261,574,19,9,2017,261,261,NORTHERN GREAT PLAINS,3,12.47949294,16.32,117.4,10.83512806
NEON,WOOD,3bc80da0-0687-43f7-a8b0-5adff6b67be4,0,47.143048,-99.21261,574,19,9,2017,261,261,NORTHERN GREAT PLAINS,3,12.47949294,16.32,117.4,10.83512806
NEON,WOOD,06cbf6cd-60a6-499d-8102-b988ed6e6823,1,47.145555,-99.226499,584.8,19,9,2017,261,261,NORTHERN GREAT PLAINS,3,12.47952843,16.32,117.7666667,10.85203514
NEON,WOOD,40d74455-6232-4ff1-b616-87d0d8a5147c,1,47.145477,-99.234645,587.1,20,9,2017,262,236,NORTHERN GREAT PLAINS,3,13.8440277,19.37741935,115.3548387,10.74033699
NEON,WOOD,46b8e2fe-28fc-4cc6-a8ac-9800b4db888d,1,47.145477,-99.234645,587.1,20,9,2017,262,262,NORTHERN GREAT PLAINS,3,12.4236774,16.23333333,116.6666667,10.8012345
NEON,WOOD,378b1a78-613d-4805-be02-db25c77a127a,0,47.145477,-99.234645,587.1,20,9,2017,262,262,NORTHERN GREAT PLAINS,3,12.4236774,16.23333333,116.6666667,10.8012345
NEON,WOOD,c41c491b-1652-4d84-8e42-66fa61063144,0,47.145477,-99.234645,587.1,20,9,2017,262,262,NORTHERN GREAT PLAINS,3,12.4236774,16.23333333,116.6666667,10.8012345
NEON,WOOD,d67b7a28-4d7a-4f44-807d-9d256655196c,1,47.145477,-99.234645,587.1,20,9,2017,262,262,NORTHERN GREAT PLAINS,3,12.4236774,16.23333333,116.6666667,10.8012345
NEON,WOOD,e198c1cd-84df-4fcd-81b5-85b56a5f4e10,1,47.135132,-99.232151,570.8,20,9,2017,262,262,NORTHERN GREAT PLAINS,3,12.42355127,16.23333333,116.3333333,10.78579312
NEON,WOOD,7f090468-4e95-4b9a-b8e8-b263ec862e90,1,47.135132,-99.232151,570.8,21,9,2017,263,263,NORTHERN GREAT PLAINS,3,12.36768111,16.11,115.9,10.76568623
NEON,WOOD,77e006b8-83dd-4596-990b-0367f6cb030b,0,47.145477,-99.234645,587.1,21,9,2017,263,263,NORTHERN GREAT PLAINS,3,12.36778697,16.11,116.2,10.77961038
